PassOrFail,Reason,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4
1,초기허용불량,10.692360957991928,7.807175815710174,16.851092301448467,62.36000061035156,7.1145380580904485,653.3900146484375,68.54319967013923,647.989990234375,53.09927862890272,30.97573891580687,292.5,142.0297102885469,136.81213033314742,36.29999923706055,58.70000076293945,275.6307462114359,274.93865603985034,275.14724794356243,271.21645041934664,255.2424782699462,230.3999938964844,64.67294267951772,21.888124602711574,23.988792486032906
1,초기허용불량,9.4399995803833,6.717562360849051,16.90694553194036,59.524980466722695,7.134305806124378,653.5915445295349,68.79028817413443,647.989990234375,51.597345072308414,30.79935628052519,275.1506523500121,141.39999389648438,138.08130865446506,36.29999923706055,59.18578499319647,276.0830146341521,274.96158686135544,275.1127880722698,269.99686619752003,255.2197746787455,230.0949745340916,68.28095878614963,23.67216911037006,25.382781806572076
1,가스,9.88314616267846,4.852700845216312,16.959999084472656,62.36000061035156,7.110000133514404,653.4042747412519,68.74933817856979,647.989990234375,57.232714311503365,30.929934479147573,279.8841413165746,142.83133974326847,136.9264065908306,36.29999923706055,58.70000076293945,276.5426173403526,274.86102476385173,275.4528101447244,269.53676543436677,254.2056540177822,230.0912440572723,65.11458501293147,20.39999961853028,25.201944097736718
1,가스,12.309777701530976,8.270000457763672,16.956813141397557,62.36000061035156,7.141561203332471,653.4004694664231,68.36000061035156,647.989990234375,51.22192451191128,30.705064854890892,261.4000678621051,143.54834637399128,139.06944655361758,36.29999923706055,58.70000076293945,275.88664946077245,274.70001220703125,274.29998779296875,270.3784719814408,255.0661970275908,230.3999938964844,64.93025443822192,22.760543071444538,27.700000762939453
1,가스,9.647388398266054,5.502420524653177,16.959999084472656,62.36000061035156,7.110000133514404,653.4554081431049,68.47343098796576,647.989990234375,45.650619712005934,31.100000381469727,292.5,147.39999389648438,136.96133093815186,36.29999923706055,70.50090590790013,275.20001220703125,275.198465241543,275.64810314553483,272.1000061035156,255.6608564483998,229.3999938964844,63.79999923706055,20.39999961853028,22.22215011914727
1,초기허용불량,10.004009634854537,7.763014001352831,16.959999084472656,59.3422191882987,7.11754406155864,653.4351424683966,68.59549959364351,647.989990234375,46.7859419743276,30.5,285.7216196339769,141.39999389648438,138.4258655605839,37.22780887179179,87.0999984741211,275.48788300681656,275.8208028901974,274.76618843898495,269.3806534949197,254.3191024467066,229.8362499245953,66.12137425610533,25.200000762939453,27.700000762939453
1,미성형,9.673874313902163,4.651115596843613,16.959999084472656,61.43669810288593,7.11754795463306,653.3900146484375,68.5385843962995,647.989990234375,50.847236954543924,30.633619948605116,279.44907471660605,141.91230394620777,138.8089149506229,37.633512529234366,66.69015215429594,275.98441753358543,275.6704747716688,275.29768216187597,270.0050772051252,254.7113678738322,229.7225866397604,68.49594036761698,20.39999961853028,23.83861294823872
1,미성형,9.4399995803833,5.3272365929063925,16.959999084472656,59.86717474886941,7.111832403840048,653.4081895952928,68.36000061035156,647.989990234375,60.900001525878906,31.047875137197323,261.2402364678071,146.2980332602023,139.5208808998414,36.29999923706055,58.70000076293945,275.4605738581719,274.70001220703125,274.29998779296875,268.8999938964844,254.9339572291458,230.1742374082448,67.9617405440718,24.222579356058308,26.63285782217378
1,가스,10.05128841634004,4.74547160020804,16.80746281107269,62.36000061035156,7.110000133514404,653.4092133325668,68.6688196281431,647.989990234375,55.06397786186695,30.93333395598487,260.300262135906,141.94265089693693,136.90076339722168,37.31580624993349,58.70000076293945,275.7438181864872,275.3446766584617,275.20653499134716,268.8999938964844,255.0569035060694,230.2123383408486,65.53463715640187,20.39999961853028,25.452009280953117
1,가스,10.193060833785726,4.688127847626306,16.959999084472656,60.13277597289245,7.112221479485999,653.4203940382633,68.73509447747891,647.989990234375,49.00810459572027,30.94557101177012,292.5,141.39999389648438,138.90084211149772,57.56856082049004,80.29061072115202,276.66690744490154,275.66752945025246,274.902649287855,269.32428234824005,254.344328031722,229.5408941986003,64.86840623762811,25.200000762939453,27.700000762939453
1,미성형,9.469555146149139,8.270000457763672,16.959999084472656,62.36000061035156,7.1100311068308635,653.4306256465406,68.5045677516989,647.989990234375,44.909419820703185,30.548280825885623,263.2741051489552,144.10089642733533,139.72912126876082,37.60692137968801,58.70000076293945,276.3952775212606,275.421688285106,275.70001220703125,268.8999938964844,255.1949709913396,229.6720915005042,68.5,20.39999961853028,27.700000762939453
1,가스,9.4399995803833,4.329999923706055,16.959999084472656,59.67212008951565,7.1115922211807145,653.4308965409958,68.60311224308862,647.989990234375,48.78468790877233,31.034373097360657,292.5,141.39999389648438,138.74796436043974,40.52711519515227,80.16847697190437,275.7932198025741,274.70001220703125,274.8054887686013,269.0783873474621,255.3479838281113,230.1529721180615,64.28517592343547,25.200000762939453,27.700000762939453
1,가스,9.793984754113179,8.270000457763672,16.954883056747253,62.36000061035156,7.178056534156251,653.4052475544764,68.36000061035156,647.989990234375,51.00275117232261,30.650096773508224,279.3236617365537,142.95439532649723,137.63678797121526,36.29999923706055,58.70000076293945,275.9861946043678,275.65219857948296,275.70001220703125,270.6156272065142,254.5022506547432,229.6579913432966,67.6855573425211,24.923013826032648,27.700000762939453
1,초기허용불량,9.4399995803833,5.497516171553306,16.959999084472656,62.36000061035156,7.110000133514404,653.3900146484375,68.48350495731869,647.989990234375,38.5,30.642890301051267,273.28044776548467,145.78153748883855,138.92820881259797,36.29999923706055,58.70000076293945,276.20711930972084,275.8390089753069,274.8795171544039,269.18847153618503,254.4276988815602,230.3999938964844,65.1260374345294,21.127045537412588,27.700000762939453
1,가스,9.89940585102726,5.587155103688667,16.950229339254015,59.20770048488585,7.1349326890038505,653.440334768412,68.67344668101248,647.989990234375,58.56959950550373,30.5,266.0966206489718,147.1306150434884,140.55071492396723,36.29999923706055,59.642938282025135,275.67088276858277,275.25118402183676,275.47861593239116,270.93833083920197,255.0721449015599,230.1911506603843,68.13967154187397,24.826507108924996,27.700000762939453
1,초기허용불량,9.4399995803833,5.558693139202033,16.853962058853554,59.75325328282129,7.11635430494502,653.4134515231151,68.62215568785116,647.989990234375,41.828195294356334,30.5,276.35926034394276,142.53281696912097,136.81934945558658,39.1063492342113,58.70000076293945,275.83589071837866,275.4967921167023,274.59601151339376,269.30355784791277,255.4271182122464,230.2593444122988,68.5,20.39999961853028,23.38496632368245
1,초기허용불량,10.039005323435008,5.937552000313602,16.74759699571687,62.36000061035156,7.117116083643435,653.4224102205477,68.74876135177087,647.989990234375,53.51422862498746,30.78584688473412,263.9976123774657,141.9673603164861,136.10000610351562,36.29999923706055,59.456759113897846,276.6074850043549,274.70001220703125,274.9776943695279,269.9741809160054,255.6999969482422,229.3999938964844,68.0702580763068,22.310522635258426,24.197980212639454
1,초기허용불량,9.478918451147413,4.517834517243989,16.79578696733669,59.901837696202996,7.1780765800428785,653.3900146484375,68.76672267610606,647.989990234375,54.88177851044528,30.55790987933367,283.23837069278466,141.39999389648438,137.4908585235709,44.18011483108609,58.70000076293945,276.17647910914684,275.33204258253136,274.8816129075025,268.8999938964844,254.5503012386504,229.3999938964844,66.56296799760766,23.5741422277512,21.700000762939453
1,초기허용불량,9.4399995803833,5.01671468915221,16.959999084472656,60.608527388950286,7.149390532273861,653.4018020425268,68.48537276994878,647.989990234375,60.900001525878906,31.04064019588717,285.9897073519675,141.610744452403,144.1734802518071,36.29999923706055,58.70000076293945,276.4601508659928,274.70001220703125,275.4637237139849,270.9891157775754,254.8744397946748,229.796029204277,63.95219854842833,25.200000762939453,27.700000762939453
1,가스,9.4399995803833,7.667399916373887,16.705557464053367,60.04627026910179,7.110000133514404,653.3900146484375,68.75587924985417,647.989990234375,53.230053021082796,30.67308197005939,275.1586809388201,141.47975331817466,137.10681197883937,36.94545162121266,58.70000076293945,276.3301524293019,275.18769014537185,274.8315621241618,268.8999938964844,254.1569754157302,230.3741401353876,66.3277988863662,22.76864546557867,23.13971441439818
1,가스,9.4399995803833,6.879058025828073,16.954470735589837,62.341770608955315,7.121261968611178,653.4135446291662,68.71006261898029,647.989990234375,50.409559508977225,30.69388925022887,29.200000762939453,143.39912023858426,138.21595772219396,36.29999923706055,61.889389452587054,276.3900712004704,275.3510186733027,275.08313955539285,268.8999938964844,254.6105579228282,230.3999938964844,67.55847887716962,21.16692006378851,26.969510490131352
1,초기허용불량,9.4399995803833,5.234211531879184,16.904146221766997,60.5771827940578,7.122163194913569,653.4036516746029,68.85124953621511,647.989990234375,49.42729971830761,31.100000381469727,276.5242755790726,141.39999389648438,138.98396217187727,36.29999923706055,70.8782300583198,275.7473464577727,275.49382810347606,275.3451090711878,268.8999938964844,254.8453867106271,230.3999938964844,68.1030230191434,21.72451298806794,24.15238459166527
1,미성형,11.065822524475857,4.946432674347225,16.959999084472656,61.840794304020584,7.118898117102933,653.4147879934318,68.49887183203667,647.989990234375,54.20006372635586,30.862077884360836,286.36600468186134,141.7946060173751,139.30525742317715,46.892168235833495,58.70000076293945,275.9575161857426,274.99013424195743,275.70001220703125,269.4184197155351,255.6999969482422,230.3999938964844,68.5,20.627481517898385,26.09581766337507
1,미성형,11.660778843964684,5.32867207884556,16.602693154041965,59.14753962676399,7.118777496239212,653.3900146484375,68.86000061035156,647.989990234375,52.10836422667796,30.5,274.63089494022023,141.39999389648438,146.6999969482422,36.29999923706055,58.70000076293945,276.3618804192508,275.3760694653593,275.6099789291125,268.92344854619375,254.429873788981,230.3999938964844,63.79999923706055,25.200000762939453,22.831678066246123
1,초기허용불량,10.94577831347307,4.341025190814395,16.959999084472656,60.58566157125625,7.1195803213202415,653.4058441137098,68.7477009703135,647.989990234375,52.79248043547305,30.690707775394756,285.1150238398427,141.48349524989564,139.47360365525446,36.29999923706055,58.70000076293945,276.7289724615438,275.1919240025962,275.1238847256646,269.3530726110308,255.6391853715762,230.0795352541117,68.4715986907832,20.39999961853028,27.700000762939453
1,가스,9.4399995803833,7.02925466097976,16.95972433705664,59.18880085336698,7.139439190175465,653.4008811488467,68.57490705131545,647.989990234375,51.24303809763956,30.81843115430791,292.5,141.64034462534087,136.10000610351562,40.518073553853945,87.0999984741211,275.81393357300686,274.70001220703125,275.0208872801122,269.64381883737076,255.2546549104208,230.3123876049474,67.72531019126897,20.39999961853028,27.700000762939453
1,미성형,9.481294449574866,8.270000457763672,16.911629556605792,59.924608517925186,7.139360368531923,653.4297588790494,68.78823321300257,647.989990234375,38.5,30.84255479939816,283.8585023957005,144.87625421961062,139.39670790967412,36.29999923706055,59.932548584753796,276.1748676777007,275.77278329387815,274.9629463693451,271.16821791172504,255.2858655397266,230.2241256603138,65.88602248361045,25.200000762939453,27.700000762939453
1,초기허용불량,9.59119676726065,5.105818854229819,16.865313743822963,60.19658439151705,7.110000133514404,653.6300048828125,68.36000061035156,647.989990234375,38.5,30.71328874096959,274.1245449817891,141.39999389648438,138.48512070347826,36.29999923706055,58.70000076293945,277.29998779296875,275.4802128426727,275.132252793071,271.44480773255526,254.902659789027,230.217532188353,67.72394556017687,20.655156061141827,27.700000762939453
1,미성형,9.612128225335095,4.94616189455824,16.959999084472656,62.08587565510021,7.110000133514404,653.4325647957196,68.55295264445893,647.989990234375,45.21698215768966,31.024025779712375,278.4189209396238,142.85782237717655,138.54347694565763,36.29999923706055,61.05408148711375,276.15070442036995,275.2897004719214,274.66699488705854,268.9899572731328,254.5965854896641,230.0418129224552,67.61503957201346,24.869286965491145,27.30053886002751
1,가스,9.4399995803833,5.135105975607432,16.69768362461625,59.99613724371304,7.110000133514404,653.4484655757648,68.57582337532916,647.989990234375,54.8691716608961,30.709027223219486,287.78853077522325,143.73442568478666,138.9811270694676,54.87441183546959,59.18892852454455,275.4938386271683,275.0926638361427,275.12544519588414,272.1000061035156,254.885292940339,229.9517584607258,68.13644347204433,20.39999961853028,25.332012081785034
1,가스,9.663111049143486,5.39392663091872,16.959999084472656,60.147090778146584,7.110000133514404,653.4637991634311,68.7496070593488,647.989990234375,57.883618357146446,30.5086195497437,29.200000762939453,141.81417668457098,138.60722371486824,36.29999923706055,59.75485571731369,276.7391801206744,275.11655140407163,274.65848649203997,271.0429255462219,254.8167450049338,230.3999938964844,68.430705661609,23.795187778187017,26.918899769342936
1,초기허용불량,9.4399995803833,8.270000457763672,16.959999084472656,62.36000061035156,7.110000133514404,653.6162554203154,68.59047285704274,647.989990234375,43.09203531540283,30.83742506893672,292.5,141.76074820918285,137.6784233811945,36.29999923706055,59.2998261673866,275.8950358544025,275.011532453599,275.3359583435901,268.8999938964844,254.9969608015533,230.1696957909404,68.5,25.200000762939453,27.700000762939453
1,미성형,11.238472263613986,5.433994854609958,16.651761503678333,60.1879257873613,7.113997998297927,653.4064481178601,68.47251460257452,647.989990234375,57.349994496228874,30.8404967037648,259.7935279730068,141.39999389648438,138.00745503160712,36.29999923706055,64.34436221609262,275.44631651461043,274.79966560901653,275.70001220703125,268.8999938964844,255.6693598885864,229.7638478295979,64.82406647070353,25.200000762939453,23.34320109929983
1,초기허용불량,11.977069079447679,4.329999923706055,16.935059463178025,62.36000061035156,7.110000133514404,653.3900146484375,68.7614555087242,647.989990234375,53.82716852194059,30.97282829343466,268.0938088974711,141.39999389648438,138.393346445291,51.23361294393674,58.70000076293945,275.68651994195113,274.81764219589587,275.2723089110592,269.4816686966718,254.9540460453311,229.3999938964844,65.56057550202141,22.85340758389612,21.700000762939453
1,초기허용불량,9.4399995803833,5.268147576895858,16.959999084472656,61.067839517598465,7.110000133514404,653.3915486426162,68.62262856866158,647.989990234375,54.93177645034694,30.96139371333948,291.2601931521335,141.39999389648438,140.61609524174312,36.29999923706055,58.70000076293945,276.91699525392374,275.2205570124435,275.3559312802623,268.8999938964844,255.6999969482422,230.0246468078104,64.16838050277454,21.31444781937709,27.700000762939453
1,초기허용불량,11.03293156207296,5.323243665541837,16.665761971580817,60.16122114045927,7.110000133514404,653.3900146484375,68.58192500163747,647.989990234375,52.62933236830135,30.731485621670686,278.9154929527328,142.03279460819113,139.44674515098956,36.29999923706055,58.70000076293945,276.58726530694315,275.68273749783253,275.1206866734202,271.67498842832134,254.6877484310068,230.1154693607118,64.78097881875081,25.200000762939453,27.700000762939453
1,가스,9.82512889036103,4.725751406040607,16.959999084472656,62.36000061035156,7.110000133514404,653.6300048828125,68.49439604099194,647.989990234375,60.516327723275644,30.550619975729223,267.67189400181616,141.39999389648438,137.9353402149114,36.29999923706055,58.70000076293945,275.2064073434886,275.7649590027765,275.70001220703125,268.8999938964844,254.7575816958364,229.8486100759646,66.37698658336247,22.617653866972802,27.700000762939453
1,가스,10.296502759158429,6.75822625603006,16.959999084472656,60.1417860793312,7.11631118888355,653.4006792200958,68.75538791555705,647.989990234375,50.56627371649689,30.614944904777044,292.5,141.48406322512312,138.8669760278938,36.29999923706055,75.02408798411454,276.00817839499314,275.8653386835175,275.08042427917763,270.18233634043804,254.5777201226262,230.3439355465977,66.48339323181746,24.777473838933965,23.718441303056416
1,초기허용불량,9.4399995803833,4.615081478566107,16.718596027778215,60.475464672519166,7.110000133514404,653.3900146484375,68.67249290625371,647.989990234375,60.5178068943033,30.83080963213635,269.0770476887409,141.39999389648438,137.21865085672718,41.94039030065701,65.15691925489367,275.73488419402315,275.2721414023244,274.7609945899285,269.64423272675225,255.127315371584,230.157792830521,68.5,25.200000762939453,27.700000762939453
1,가스,9.679761664479711,6.843836076577646,16.959999084472656,62.36000061035156,7.110000133514404,653.439977751571,68.47580655328535,647.989990234375,60.900001525878906,30.535996403865813,182.78624717385935,141.39999389648438,146.6999969482422,38.55930178518016,68.57199632509366,277.29998779296875,275.7490932565494,275.03025267555824,268.8999938964844,254.9110270965262,230.2705637943548,64.05652254773882,25.200000762939453,24.197447457807904
1,가스,9.620782327700635,5.105347560779064,16.959999084472656,60.429568629525136,7.110000133514404,653.3915452701677,68.84870377026691,647.989990234375,50.1294685454766,30.5,292.5,141.39999389648438,138.50854252485541,48.768585857538625,58.70000076293945,276.3922836402626,275.0878349503544,275.5395085417672,270.8695437872617,254.194235577359,230.2060297829586,66.28243089599532,22.711872857988507,27.700000762939453
1,초기허용불량,9.552510420445945,5.556305856164451,16.959999084472656,59.96408021586139,7.179999828338623,653.451284059321,68.52087155911623,647.989990234375,55.54266709523087,31.00664599503588,292.5,141.45527148483345,137.1027579252725,36.29999923706055,59.03027242525418,275.8472780828193,275.4664956748967,275.33841433777195,269.60671578812116,254.9777964249398,230.0478114063666,65.11714994602794,21.44523543202137,27.700000762939453
1,가스,12.598990477500996,5.219511136600314,16.93814493495645,62.36000061035156,7.124861290758522,653.3993136815872,68.75388503135366,647.989990234375,47.71438299600524,31.100000381469727,291.8948360913968,141.39999389648438,146.6999969482422,36.29999923706055,59.273488759551775,275.4044356045146,275.5035998366007,274.8421065311461,269.0507625456874,254.62577372604,229.6783926912783,65.30277047172895,21.6482847042839,27.700000762939453
1,초기허용불량,9.4399995803833,4.669535347857117,16.959999084472656,60.35528443127925,7.110000133514404,653.3900146484375,68.76152390869161,647.989990234375,54.52092673460673,30.938759790895602,281.13319354558723,145.07380413550845,138.54033127851525,36.29999923706055,58.70000076293945,276.93905527058655,274.70001220703125,275.0635929938008,268.8999938964844,254.1791643967459,230.0182554354572,66.49166311681131,24.99097038274176,23.439769798544802
1,초기허용불량,9.4399995803833,5.11533502155039,16.959999084472656,60.49641181220242,7.118689457705764,653.4046237915187,68.48828372673124,647.989990234375,42.339269339596676,30.677750441798615,269.8689946955326,142.48547952136485,136.91712769851196,38.903127296227424,58.70000076293945,276.94719025809974,274.70001220703125,275.65353568427895,269.17946961148715,254.8593386150682,229.4128544159472,66.74310675364718,23.94697816916711,26.89879002885811
1,가스,9.460211156024737,7.0012653911365526,16.959999084472656,58.959999084472656,7.110000133514404,653.4151827176188,68.47467556372514,647.989990234375,47.14800742993273,30.7557338188463,276.8694546826439,143.16385745304228,139.72771783413475,36.29999923706055,58.70000076293945,276.3884155631007,274.90791448592927,274.7088211719204,269.78012245552236,254.7349727289118,230.2284283264914,66.63678416241363,20.39999961853028,27.700000762939453
1,초기허용불량,9.958106424744019,7.838665337600529,16.558320705481286,59.76909404740023,7.110000133514404,653.4757310541764,68.72226581749327,647.989990234375,47.66570314594045,30.925024063083256,277.94600494447604,145.13213553847146,136.10000610351562,36.29999923706055,63.32123050389354,276.0685259800862,275.0871271668331,275.3388070609952,271.50719506509427,255.5561492163908,230.1653251364898,66.18421510000987,22.238247564403405,27.700000762939453
1,초기허용불량,9.4399995803833,6.29481976925044,16.959999084472656,60.049314314229,7.160493169681415,653.3900146484375,68.86000061035156,647.989990234375,51.48994611662937,30.855275492814375,276.1987457897244,143.23881635639034,137.78063059791472,36.29999923706055,58.70000076293945,275.40052721317545,275.0709027931726,275.70001220703125,270.6464301315379,255.0045422138519,230.0320255594209,65.83922297959832,20.71035358696825,27.700000762939453
